track_id,track_name,track_artist
3B1lK5gNppO22gQLozrxeA,I Don't Want to Know - 2004 Remaster,Fleetwood Mac
16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),Billy Joel
1BvJmtaXsqtH438BcDPeBb,Daniel,Elton John
19NrEarQuj37iHHzqoA7lw,Stand By Me - Remastered,Oasis
5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,America
74y7rve8M2xupgDTSj09VO,Where Have All the Good Times Gone,The Kinks
7ykaUgkdQWJLsMuOymTV2A,If Not For You,George Harrison
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys
6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,The Hives
6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes
6gGSSrKMiV2yec1DrqGhhy,Always Where I Need To Be,The Kooks
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,MGMT
2wm3tJarIFNydVe0lRiBN9,GfC,"Albert Hammond, Jr."
31u6rUeIEXGrYVoh10U7eu,Leave It In My Dreams,The Voidz
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz
4MFQ0wsGuiKJrPNLUaCVnt,Who The Fuck Are Arctic Monkeys?,Arctic Monkeys
2YodwKJnbPyNKe8XXSE9V7,Lithium,Nirvana
7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,Gorillaz
5ZLCyAR6Ti5ueOiPGl41XH,Sleep Alone,Two Door Cinema Club
6BqWhxll86CGGE6WxgdRqG,Golden Skans,Klaxons
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People
5Pdd4QCr0rREXM03zBM2Eh,Walk Idiot Walk,The Hives
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J
1MHYAqWWdDRePmnqORynrq,Kathleen,Catfish and the Bottlemen
4yEyeWa53n6yAx8kxxj8kt,Bite My Tongue,The Academic
0N3vopQgoNjJerO6u4Le43,Television,The Academic
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT
15RPEE4Xjz1dQK71zdAJSA,Can I Call You Tonight?,Dayglow
7CVYxHq1L0Z4G84jTDS6Jl,Don't Look Back In Anger - Remastered,Oasis
0jBE7Fn78EAvmIs3dCd6GO,Is This It,The Strokes
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys
1cWD3SRnt48gFWzqTC3pWM,Disappear Here,Bad Suns
2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant
7HNpXPaTcX5CoNBjTAEWBr,Down By The River,Milky Chance
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove
3CeYdUfGPCjKMDYyI1PpCh,Otherside,Red Hot Chili Peppers
6mVD1SfTvlFAPVi7txFL5H,Machu Picchu,The Strokes
4yZB0cywBNhhpNe9fnqgjz,Ace in the Hole,Saint Motel
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,Green Day
4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer
1fBl642IhJOE5U319Gy2Go,Animal,Neon Trees
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana
6i40XRqEwHAnSxwZWasMRp,For Elise,Saint Motel
1jJci4qxiYcOHhQR247rEU,Kids,MGMT
297rZsBEjFw9d0Gl3iBLnd,Goodie Bag,Still Woozy
1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection,Mac DeMarco
0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,Young the Giant
6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel
4djIFfof5TpbSGRZUpsTXq,Talk Too Much,COIN
1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young the Giant
6cMswWRv4lAU3mh5lclgCc,Dreaming,Smallpools
7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes
0wDEiGfq4pw7FAkYKpkwMo,Trojans,Atlas Genius
0LIU3eOAwXCZlWOiHuItkj,Help Our Souls (Urban Contact Radio Edit),NIHILS
3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes
3Qa944OTMZkg8DHjET8JQv,Woods,Mac Miller
3JAqEYLvkXUECDgWgY3SBv,In My Mind,The Amazons
0yTlrnue3pJTJd7h7d43mk,Half Your Age,Joywave
2ER2utkgCONFTjKxDFA6o0,Mary Don't Mind,VANT
6LdkP7aDWJ6sWL8lb3MDDy,Westside,FMLYBND
5NnFkbEjahUGx5T3qxbNCW,Break My Baby,KALEO
7sNCrCpi0CZ40Rz3aij7Z9,Everything Else Has Gone Wrong,Bombay Bicycle Club
1Z5joKr22D3U68OFn30FU6,You Won’t Answer My Phone Calls but I Bet You’ll Listen to This Song so I Guess This Is the Only Way to Talk to You,Adam Jensen
3Kq7kKBwHPOvdmyZanK4AP,Move to San Francisco,Circa Waves
0JFKj8g0LA9uMNlo8d0pM2,Fake News,The Luka State
4xEF6fLuXzUiWJzMqhmpTh,So Predictable,Set It Off
0vlgb85Gh0Acih48xPyrae,Better Man,Courteeners
0n1sFgYEpGbYkp4EXFfKVp,Plastic Dream,The Lizards
79edhUCJIHerzdr8Tgclw7,Wasting Time,The Mowgli's
6hm4hIgn2ah34vsCQEV1ao,Hungry For The Holy Cow,Sleep Patterns
5ItSkFh0VDnPTLP84t1FIQ,The Path to Awareness,Stefano Casavecchia
5rbHxYjIAs4flh30UL66dO,No Sleep,No Love For The Middle Child
1ip7DKU9LjT6aR4FdvD3Mv,Alive,Daughtry
0v9zEZ8aSie2wi2V8YGkE0,Grim,The Blue Stones
5sLvtzrdkCpbyyaSaYpS9c,Devil's Basement,Shanghai Treason
5741GhL8qxmyPbHakSOGRF,Dance with You,Hoofa
51MgEk3WbfGP2qbixAVAlZ,Good Man,The Federal Empire
610SfeNHoBc4uSkKLLKVKD,Feed Off Sin,Public Theatre
0isFRKAT3wPwqYddnDY6Te,Your Dreams,Jon Magnusson
0hmxVkpxbcdHAXUoZ7DeCQ,Did My Best,The Voidz
0ZtvwVeDVPzdCJyYH0ALen,Come To Me,ÄTNA
380vwKxkPp73hCveD9obIJ,Loose Lips Sink Ships,The Band Royale
1gGbKphHcAq2YdQm7vesO3,The Dark,John Clark
2YdyY8Wi7FmVcJ9oZqSBzf,Retrograde,HUDSUN
6Nn49DQCmWuDD5QuOgqZlG,Outta My Mind,Des Rocs
2pxjt64uD6eiFkh8R19tQu,Prescriptive Poison,Miss Kill
0zHwJgn83eZezUw1zc8ZSf,Sideshow,Evan Petruzzi
5LKVaIil2MgufgyuprQmjS,Another,Naipia
29lIqq81nEtIeroiSNDNM2,Monster,Novustory
5KCVBcxNjBAD6WvFXQEign,Wenn ich wollte,Madsen
0UpW4nPCjKEX5D3mjQcbqJ,Changes,High Tropics
4bca5vEisb9ImSQ4PlQh2T,Down,The Man Who
4VjCZgSxCQOKw0XM2NpK5q,Deserter,Crystal Tides
78FouivfyGM9FXwjRmdIqd,Airport,Yammerer
3iofITmfiaB3jDsdVYGqaM,Get Back,Secondhand Habit
2ZlgqiomIrjvkuWFDSVOLY,Paint California,NoMBe
00WIXhVVhswHuS6dlkScuw,Hot,Confetti
7g4xNJVKi5PELSSZ3FBwbl,World Record Dive,Lucas Coe
61z9wv7ZwZeNJZWW1Oi13a,None of the Above,TRASH HEADS
4KzOYxD4qIkUtZV9ZYakGu,original me (feat. dan reynolds of imagine dragons),YUNGBLUD
19RSKQNmByQMvgwQFkDMn7,Ostracised,KOYO
3I8Ri6tLa4QA11MMdZywtM,"Fire, Ready, Aim",Green Day
25RxRBQozMjDnKryWpnDKh,Whyamisosadallthetime,Molars
3ipe1oZ60EZkyiPrIooCgl,Meet the Sky,Third Lung
3YqT6XhLAej3bRERl6ispS,"Bigger Life - Live @ Königsplatz München, 15.09.19",Michael Patrick Kelly
1OmwxjOieJ3i0YHECkBEdL,Placebo,Chasing Deer
2i76C2MZFJqg0Aq7Ldyea8,Island,Kensington
6lsIkghmTjTEVQAaQKVVId,Regress,InAir
1GXgbR3NV5Whpw6cTAjcM5,Turn the Wheel,Agat
0OwLUCSkDeiTHKhsXRtyCT,Nothing Breaks Like a Heart,Frank Carter & The Rattlesnakes
0kED1UvRyzEtgVEQVid41E,Fall Apart,Sydney
2Uz062U0fpe2vQ0ty6occw,Playground,My Ugly Clementine
4zB544yCIaSw3cuHltMCRJ,The End of the Game,Weezer
4SRtBFocTtcaWP3etJb7GK,Robbery,Lime Cordiale
03vri3F9DxZ5QVZ5LWsgn1,CAN YOU HEAR ME NOW?,Bishop Briggs
5cIHoC2VDwGtH9MWgRghb5,idc,ren
4TIa51S5pZ7U9UdqHWqvsx,The Best,AWOLNATION
5ILkHJjfIKqrQ8yZgJsBvY,Hang on to Yourself,Palaye Royale
2D7vv36dTHmoozVTvQJUhC,Dirt in my Eyes,Cold War Kids
2xrW6sZRmahuSAQMxO4BmJ,Rush,The Score
1Pf45EbaIsoGsXixOSYx88,Living Proof,Des Rocs
3Gw2X0ZJgxlggAIuG36rVF,Hollow,Barns Courtney
2ExTlf6wuN0WPFzPSh3V3d,Desensitize,DREAMERS
0K8N0F3efUhd55TxNGgmGD,Like Before You Were Born,DIIV
7qVnkPY1UPmSeWULwXSW7a,All The Way (Stay),Jimmy Eat World
5GuLKwgYs2odLi5LwK6oKA,Swim For Your Life,The Pale White
1dO4IJX1pwbDamm6Kcyu4p,Dancing In The Dark,Lucy Dacus
6lvaLDCPjbxhC8EmNVHfIO,Dig,Arrested Youth
1wbUqPb4FPoZ9GPdMyu5Wo,Hurt My Heart,White Lies
4TkXg2v2OeFBaJLXz1MNFd,Novocaine,Twin Atlantic
03ZDwfZKhjHLqk9tIzd2KB,Die To Live,Volbeat
7uLfw6yj5AbSaQTDwUVzzI,Oblivion,Zayde Wølf
3jK7Phs5IsCWndQVGD4NZz,Space Cadet,beabadoobee
14z1iYshF7NLwKryltUWld,Nothing To Lose,DI-RECT
7a90KTDVjWGavOHJ06oaAy,Black Gold (Edit),Editors
6GGpso9iwdxajUMNRlPAm5,Darkside,blink-182
42T2QQv3xgBlpQxaSP7lnK,One Last Breath,Creed
3jxrPXWriZPIXKGbuniXhW,The Man Who Sold The World - MTV Unplugged,Nirvana
0DnA2DyUwy0W4xMYtRxocL,Who Can It Be Now?,Men At Work
5buITai6eMzU8rJonMEI6e,Glycerine - Remastered,Bush
1OhctVvuAU8kVCtzDWsCTj,Secret Smile,Semisonic
66s45uMhk7Y4z0xUgESdm3,Unwell,Matchbox Twenty
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,Nirvana
0sT86uFdDw1mfkOGYT01bQ,"I Am The Highway - Live At Queen Elizabeth Theatre, Toronto, ON/2011",Chris Cornell
3sYWyVGfPuit80szWXhrRA,Come As You Are,Nirvana
1D6dE2mMlGz3WN1gjKQ76E,Mr. Writer,Stereophonics
76hhfwZpMKGO3phNusrquG,Every Breaking Wave,U2
40xcrghLmBuKzRFSZ6klGZ,Song For Someone,U2
7kbQE1Xbyf7kvcn4DVICiR,Iris (Hold Me Close),U2
2PwwiKJYMYbuWh7j5yAbwT,Moment Of Surrender,U2
2b6pyyrxfP79LhV2hLtTm4,Miracle Drug,U2
1ERxZwkfoHM91tdOWVPI78,Grace,U2
0xuXRQJfxmdP6gvfDe2Z4L,Just Can't Get Enough - 2006 Remaster,Depeche Mode
7cRWPAHuHQ36agbu6Empc8,Tenderness,General Public
5TM2eqdzfWPHklI7YnBmsD,Blister in the Sun - 2002 Remastered Version,Violent Femmes
5fbR5XxBRLGMue3QKtDgF3,The Village - 2015 Remaster,New Order
7pFydJbDEToJHtvl6g579k,(Forever) Live And Die,Orchestral Manoeuvres In The Dark
6KgC7EDUXYwEa4qHLZMSuO,Let Me Go,T-4-2
5E6bjaFJZszZHSphdOPHpE,Work for Love,Ministry
2bXR3wHjJ7zBZ7RRuTVCvQ,The Perfect Kiss - 2015 Remaster,New Order
55IOt0T1KbTgWpsliVyaWo,Everyday Is Halloween,Ministry
07K9jPEoVsqoEopODxiAUs,Living in Oblivion,Anything Box
2RVQIq7bLi4Eu6xHPyQ46t,A Little Respect,Erasure
15BSoozSq9X6kLmXwhUX8A,The Ghost in You,The Psychedelic Furs
2J7xJcaxx8IuhAheIjDzdz,No Limit,Breakwater
71aq76EEn08wWdU1X9zM0g,Turn - 2015 Remaster,New Order
0eKRwDBVWxCXWpLYFYrbd1,Your Silent Face - 2015 Remaster,New Order
1tjK9HhmpEfk0ijyIKsoUk,Hey Nineteen,Steely Dan
7lyjPebrs7neketibbAKB8,The Chauffeur - 2001 Remastered Version,Duran Duran
2YIeE3ClUqkonhOViNHbGq,Kiss of Love,Anything Box
0GNlKuzh7ZJTJ1iigkQEVp,When We Lie,Anything Box
5lnJhq2BwP8mzmAUvDBTJ8,Have In Mind,Cetu Javu
2fzRBJ6xbrHGyRCBR2fE9n,Love My Way,The Psychedelic Furs
4Lz7zvtWOXJlJ591pSo7Tu,"Temptation - 7"" Version; 2015 Remaster",New Order
2Rwux3fRY1xxl167muIo93,I Ran (So Far Away),A Flock Of Seagulls
5qrNtSNkPsWfjqaYNugzYT,Rock You Like a Hurricane - 2015 - Remaster,Scorpions
2VpWQNy9Ywa6rIPX4l54A2,Let Me Go,Heaven 17
1bmX1yGa3aJkvfHgpdxwdo,Every Breath You Take,The Police
6WK9dVrRABMkUXFLNlgWFh,Enjoy the Silence,Depeche Mode
7HDWE2Ib7cjkhzULV4K8y3,It's No Good,Depeche Mode
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye
0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,U2
6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday - Remastered 2008,U2
4qgZs0RNjdzKAS22lP0QjY,Where The Streets Have No Name - Remastered,U2
5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith
4mVLzFbc3gaCoWCEENLouc,Domino Dancing,Pet Shop Boys
2yzPBlE5UXK2sqvnNM9QQ0,West End Girls - 2001 Remaster,Pet Shop Boys
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael
0viZ7D81W8pD65TkzaFkXT,Love Is A Battlefield,Pat Benatar
4GssB27iJeqmfGxS94Tfij,Popular Monster,Falling In Reverse
5t1sJQEcAltWjCfGL50aQT,Grave,Wage War
1QJ30tpfFRvNuEHbUzudoG,Inside Out (Radio Edit),Five Finger Death Punch
3eDJXbkSGulxTuB2L7fP9B,Low Life,Crobot
1aWpVsNjEiqpFvV3KhJiWu,Infinite,Silverstein
58Eyr2rZWIYM19qhpals74,Agree to Disagree,Sleeping With Sirens
6iACYlu0i0csBkEHcuq34H,Sever,Red
6hyKhlwAvLvVh0ZysHFLnq,MONOMANIA,The Word Alive
0bTjMx79m5NMCsHDTyAwBY,Already Dead,Hollywood Undead
6E5gsJm3t0RqmiHBfUBaya,Killing Me Slowly,Bad Wolves
4uWDkbZzZZYLEcwBFyrAhY,Underneath,Code Orange
56fiFTRrSiHHH3gBeaTg2P,Nero Forte,Slipknot
3KiquXmZBWCD2qPgr4o7t3,Talking Myself In Circles,Four Year Strong
0g9NUt0uI1HSWgkLynXRbP,Victory,Fire From The Gods
6PcRGZGpM4a3wcaK59fPsZ,Paranoid,I Prevail
0C4bx13JIMSWOAxd8TaoVq,Under the Graveyard,Ozzy Osbourne
6ZfTIN0gmZft7Ewe9gjOyR,SAVAGES,Ice Nine Kills
6wzbluFL5sh3fgx5iyxvMk,The Disease,Anti-Flag
0FkcmHJOsWE80rlpzfT0Pq,God's Gonna Cut You Down,Marilyn Manson
77CCfbJgFZvKYpL2GY6XN9,Can You Hear Me,Korn
5pvZGipNqXbamr7K8TVolA,Blow Me,The Used
2NgM0Rr5uLzSR4WOVR9XW9,Forgiveness I + II,Billy Talent
5EKUb1FKsyYVaSXb41YBIj,ONE,Rev Theory
1aML2CdNXjkJJvIhzqN6Ka,History of Violence,Theory of a Deadman
2eZjO58Qe9og2xmyfw4qwJ,Ludens,Bring Me The Horizon
5KdOgQ3VAK05QrGC98X9ta,Nowhere To Run,Fozzy
1tS3YIyOAczsBzjub9PrZj,Soak Me in Bleach,The Amity Affliction
0N651LYsMd1I2fFLNmbtR0,Every Second (Eva Under Fire),From Ashes to New
08vJxMYhmZu6YTWqVmLgrA,The Hunted (feat. Sully Erna),Saint Asonia
6RqqIg1s1Ir7vUeDbtV91X,Native Son,Alter Bridge
5qbtHIOOPeiALZnn7QmPJN,Obvious,DIAMANTE
0C5X8RJXZNuGO2CfQJumb5,The Violence,Asking Alexandria
5QqMJ9JYmNU8zHbjhNRI3p,Far Away,Breaking Benjamin
30XZElqGTzvdg6clMAMcEp,Battle Drums,Kayzo
6M6enRLXXbqhUHDLuKdNQf,Fill the Crown,Poppy
3cjPSKlHrekNwiE1fZybZ5,Straight to Hell,Ozzy Osbourne
3t9seJl7Y0B556M2ndthl1,All I Had To Lose (feat. Mark Morales),Mark Morton
63Qk21b9uUm3jgNVfRckg1,FYI,THE HARA
7727SnLGNGvHlfhyj9Xj0c,Her Eyes,Fame on Fire
3zXXm2D9Vh4jven3HNcDW8,Crossfire,Otherwise
6UsNqIqCC9WIDdg9Xxxv84,Trial By Fire,Saul
5hABaSxhJKWPSADAFsFjN1,When the Contagion Is You,Jasta
3Ksb0Eq6OmtmYuraqpsijU,Yuve Yuve Yu (feat. From Ashes to New),The HU
7EEaV81pUNKvqsTrEHGoQH,Erase The Pain,Palisades
6nMNpGl4VvMhtYigbbOmBu,Leave It All Behind,Sleeping With Sirens
1848Fg5mU5Dk14CaahuasP,REV001,Refused
1mQaehT2IA8PAb6drI1RNB,Right Now,Fire From The Gods
7c8vaoaPChZNEFEPWoAQ4i,The Offering,Sleep Token
7m3GcIhH7holai6lVlEKNj,Masochist,Polaris
1n2ftY1tDVEyf1uFcNjAuN,Beyond The Wave,Of Allies
0Aergaee1PD3zbWcjxcUJl,Shakin' Off The Rust,The Blue Stones
0XRjftXFxSo0ZEC0ZdSxWQ,ATTENTION ATTENTION,Shinedown
5CxHzMIN3ZOH8f18RdNYwO,MANIFEST,STARSET
1Hy0m0aaG67ttQZoytmKd8,The Vengeance,Black Veil Brides
4aeS8uzdE2lHU6sGpwWTjH,Hate Conquers All,Anti-Flag
6PRU3PZGzX3GAKjV3G8bpm,Rearview Mirror,Art Of Dying
0Mw4XuHVUyFuf3qRJ3AU1h,KINGDOM,FEVER 333
7n9PZGuun1TU7YqecBsK4x,Empire,Hollywood Undead
0zEKOcdfzNkvW1OFnazAQO,sugar honey ice & tea - Edit,Bring Me The Horizon
6x9YqifhoOc10bPCB6ABRs,Drop the Hammer,Rev Theory
4pbids8jHfPl0HW8XMhOgQ,Upside Down,Bonesteel
2wJJNgD6GrKoQ435VxTRv6,MAYDAY (feat. Ryo from Crystal Lake),coldrain
6AyvMqZpBNwxn1bG99as1v,Black Flag Army,HELLYEAH
6TQkEzHzTtG2jO6TqPIIMc,Another Life,Any Given Sin
2r9IVJY3OIDb64lplJJ8mY,Lifted,Otherwise
65nxwwEt3wwNv5hFqUQWph,Tapping Out,Issues
61oG7DvhBOvdXBALpVY9VG,W W Y D F,Zero 9:36
5YVtM6pBdjRhPCr9iH2tMC,Renegade,The Anix
0jCVWQsoQM4UDvd4OyQbA2,I Am Broken Too,Killswitch Engage
2nrfQsRZEIkUUPGNZQgS3c,Tear It Down,Mammoth Mammoth
4KTgD62vgozCfk2Inbo9fm,Brand New Numb,Motionless In White
4OLNZ3wmdoMpAjlIXsEEBV,Tear You Down,Clawfinger
7MUApcEEkcIQ2iufufk2Xw,From The Ashes,Red
2KJwci3DPtYbfg7pxczvWf,You Never Know,Beartooth
2XAjNdO20yRaXSGARd6fCw,Chemical,The Devil Wears Prada
4x241uAmPrxKZdCZKt2r5t,Out For Blood,Sum 41
2gYCaUsqrnBOt7DymQCY6d,Legendary,Skillet
3k1vdqn4iv8hRhIZeVRNpJ,Light in Life,Silvera
6Mf8ozEDo35UcgKgKajrBY,Come Around,Papa Roach
1w3XQHyd4stGaZmIlBU3cr,Alone,Of Virtue
3tyirD3obARHIGu2GBU3sC,Numb,A Killer's Confession
2pAUx2a1F5JCaVgytQm8fI,Right Left Wrong,Three Days Grace
2MrmBl3qmsA26YPvaiSvmW,Bloodline,Northlane
3VyTSj0Ub87UrSOfVNmzpD,Stay Ready,Adelitas Way
4YOmGns9ojNuDVV4RfrY3c,Primrose,Dream State
4bPrKGqQKiBmf49XB4F4H5,Let 'em Burn,Nothing More
7rGN3oqzCpG2mLcwoPwDQm,Letting You Go,Bullet For My Valentine
7DtaoVCnStRPqC1bs3xZ1Y,Empty,American Sin
1CyXjg13hqTNIJgcNNIzDz,Save Defiance,Mark Morton
607jKEHXU6EujgA90vKARO,The Leap,Our Last Night
2Dacl6eI6cIwTcLtqpQcA0,A New Disaster,Cold Kingdom
3O4tAyCKMYy1DIosXy1wAv,Never Back Down,Hyro The Hero
05h5rk4vraQoYmce4dor9H,War in the Streets.,After 10
3rPlqhhhBvDWO5GwiDljsl,Brother,Saul
2NToLZNvVaQD3b8ecqiDzh,Crooked Soul - Single Version,Dayseeker
2ZPILPb1oDWzuB2VsIF17f,Lost (feat. Sully Erna),Stitched Up Heart
4EmokJEqiyqIUPJ8W1MbbW,Awakening,Throw The Fight
71XANkrvmPFBd0bsFuLpvm,I AM,Toothgrinder
28Mj8V1IVsfHnHhl4RkZq2,The Safety of Disbelief,Light The Torch
2aFsfzUuXuxDr4xo8ndfUt,Sound the Alarm,Shallow Side
4OBrZqJzkwdDaXoYVfmIw7,Outlaws & Outsiders,Cory Marks
3qXKIZYG9VJaFlyTB8OsAl,Too Much Is Not Enough,Shakra
1OsZJVrWpTUAdoBOMEqjdx,Low Life,Crobot
6eEYGGFfFbtKHCgJM4uh9v,Ordinary Man (feat. Elton John),Ozzy Osbourne
6dx5S8zTzRqYulcXGNy0oy,Kill the Lights,Righteous Vendetta
6DTI3UnHdigW8AP0AIr5Wr,Rise,H.E.A.T
3hF0Kw2yIWzG7AOH7FK2If,Crack of Doom (feat. Troy Sanders),Kvelertak
34sgVMGuXsU6J7RFVgmlHJ,Swing It,Phil Campbell
3L1c1cwqg8hRbehzw8beLm,Backseat Boogie,Airbourne
3FF0SMFxv6zHwNzl4WrhtR,We Stand as One,Wishbone Ash
6XaR5tiIlnHcAmX1ERxUDE,Big Disaster,Black Swan
6PLY5MiCWMiQZrmTQdhRxC,Alive,Silvera
6I3WvkMMeP2nB40Mvvu0zo,True Believer,Santa Cruz
5DkwgbwtvFzj7ITGkaSGxS,Fortunate Son,The Dead Daisies
6CCkq87g6MxHZ5uCYCqdk1,Too Bad,Rival Sons
33W6nFqHIhVCfGLiafK3kr,Mondays,Onlap
4KPEOTaA3Ofd1Im31B1maq,Thundersmith,Kobra And The Lotus
6GbYxW4CH313YQbxtzjLNN,Broken Hearts Broken Bones,Charm City Devils
6TIBQ6xqAEbcTDcnXJqgVT,Die Rockin,Whiskey Myers
4SzxBp2OeQ7DTlCPwVSnYk,Sin on Skin,Those Damn Crows
2hGEmiZnMqj683DUd11mKS,School of Hard Knocks,Biff Byford
4ObVlpkFLvycg4mxf7pYan,Missteria,Gotthard
7gY7VZlhbr6dNbRzLKkaPd,Detroit City 2020,Alice Cooper
176kpV6izJDVUwkG7GSurq,Where Are You Eden?,Magnum
4PBJXOk6c6g3PcYWMft5B9,Freaking Out Loud,Laura Cox
7lzmBLvFqqYuS0LIGSZMxh,Better Off,Cory Marks
6MGryNr7aENIEfPUV1cHyg,Electric Worry - The Weathermaker Vault Series,Clutch
6VJoLxH7kLiwXuKEM2A6P0,Never Die (A Song for Marcel),Talisman
6zJDw4HRcwXVsyaAfSZJQE,So Careless,The Tea Party
0aIXTE8LOTPZZtx6woNmAn,Be Cowboy (PBR Anthem),Black Stone Cherry
7b74X79mhsVEmJLcFsuqws,Bråtebrann,Kvelertak
25BeGqGFDgTGpAnnDTRFmG,Ain`t Gonna Stop (Until I Stop It),Supersuckers
18jRXhmNTcKDldl6PgKvv7,Dislocated,The Wildhearts
6oTpaLzR56np5u2MpbahkK,Reptile,Crashdïet
4V0dhrqmMPQ8NQOgQ1EOYh,Blackened Eyes,Hank von Hell
7yqidL1A0Pz68SvDCNE0Vg,Righteous Days,The Dead Daisies
2y4Q50w1Q43pVp01ZUMK75,Insanity,Quiet Riot
58HEA9tUNHri5ZI690qxlt,This Is Our City,Airbourne
3IsUyAWHrvSA9bZJTROLoZ,When the Heartache Has Gone,Revolution Saints
1qFUgLQ1FvHZsQJCBfoLrX,Home,Junkyard Drive
11uhroUNVpmyKCqd6gXBtn,In the Shadows,Bombus
6dG6mKSZnt9pvKlbP5BFsv,White Lines,Tygers Of Pan Tang
4kmkRciKhp38X9AA5INybm,Heart Shaped Ashes,Celestial Ruin
0QRnRlNFMjjJuznhZfz0e7,Here Comes the King,Dirty Shirley
1BPOfdf7EwvZ6NZsiZVB9N,Lead Boots,Mammoth Mammoth
7I9Xd5GMl0CNvnM6PFpS1q,Hear Me,Wolf Jaw
5pGwWW3rbWmjxcxoQKB0uD,The Truth Ain't What It Used To Be,Wayward Sons
3PtVCgZRsZCVfyrPpGdX39,Hail the End of Days,Deaf Rat
0zID6BkLLhlz6QTeHONlEs,PIERREPOINT,Florence Black
0LDqMUfNZjXj7qNwWJqX72,Can't Stop Rock & Roll,The New Roses
7dnLkrhDNYymXBMiS4ZZjF,Dying Light,Alter Bridge
3t2kTBMZGwDLbcfZ0vTbaJ,Come Get Your Coat,Blacktop Mojo
5mLBgcrYdkJo7bo9s4vXVL,Fuck Everybody,Steel Panther
037Mpyr0SSSsiPxu8acXsp,One Way Out,Florence Black
5vJxGkAeihig5jOV5SG0uu,Talk to Me,Sixx:A.M.
3lA5gTX9eoqgmit49ELTnY,Anna-Leigh,Royal Republic
2o8SO1ORcZmNh93M0xqIb7,Tonight the Moonlight Let Me Down,Black Star Riders
2Mis0n6Zzz5XhS8vDk7hkx,Shut Up & Kiss Me,Whitesnake
2nkFpD41Ql0q8apFD4bpGo,Any Other Way,Wayward Sons
7g74UJ4l34GKdoPniASVyv,These Old Boots,Phil Campbell
5CzYPYavKzmVq87TAxal54,Blood of Babylon,THE NEW DEATH CULT
04gYIUXKUVY2bZhawtyxD0,Where Angels Fear To Tread - Single Version,Mustasch
1MrZOAWrE9VYYlosHFekQg,Cheapside Sloggers (feat. Gary Holt),Volbeat
6iaQACKUBkVOwAVHeDxMJ9,Destitute,Like Machines
4b2gt6O1WK9AbylQfZTNKI,Purpose For Pain,Scott Stapp
2pXIvOQ6D9caGsaMS05BpE,Libertine,The Cult
19qXwSfOTLMfjVvl8BdhEW,Tommy Gun,Captives
108azuTlbkrLiuaRMQu2nF,Vultures,Bokassa
1zfFle2YCXuUFXlAAZ4QOS,The Dirt (Est. 1981) [feat. Machine Gun Kelly],Mötley Crüe
53cI5R2gk5vekR0eSBX1Gb,Burning Star,D-A-D
0kZMyLzcsahrZq5kWj8ARz,United,Eclipse
2o2s2pMpIqJxfL8PIELLAT,A Death In The Family,Sum 41
1KyA5lXW7cAgMLwxRdVAu3,Life's a Bitch,Accept
1DZHzaYUXBCZCQnJQx1ak2,Can't Sleep,Blacktop Mojo
5FzONa0dimxw0VFT1jNg7Z,Overboard,Helhorse
3VZjogSj2XePaVubGgFOUo,When I'm Gone,Dirty Honey
6zKEILPnV6rmNdCQ4XGntT,Rising Power,The Treatment
01jEKrnZPFX961cWuMufoh,Affirmation,Sammy Hagar
4SmTU8sASXN80VKKAVuJOo,What Is Wrong,Mustasch
